Year,Rnd,DT,OvPck,FrRnd,RdPck,Tm,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Team Made Playoffs
2000,1,,1,FrRnd,1,Marlins,Y,"$3,000,000 ",Adrian Gonzalez(minors),1B,43.5,1929.0,7139.0,317.0,0.287,0.843,,,,,,,HS,"Eastlake HS (Chula Vista, CA)",0
2000,1,,2,FrRnd,2,Twins,Y,"$2,500,000 ",Adam Johnson(minors),RHP,-1.1,1.0,2.0,0.0,0.0,0.0,9.0,1.0,3.0,10.25,2.05,0.0,4Yr,"California State University, Fullerton (Fullerton, CA)",0
2000,1,,3,FrRnd,3,Cubs,Y,"$2,750,000 ",Luis Montanez(minors),SS,-1.3,129.0,305.0,5.0,0.223,0.586,,,,,,,HS,"Coral Park HS (Miami, FL)",0
2000,1,,4,FrRnd,4,Royals,Y,"$2,500,000 ",Mike Stodolka(minors),LHP,,,,,,,,,,,,,HS,"Centennial HS (Corona, CA)",0
2000,1,,5,FrRnd,5,Expos,Y,"$2,950,000 ",Justin Wayne(minors),RHP,-1.5,26.0,12.0,0.0,0.0,0.0,26.0,5.0,8.0,6.13,1.65,0.0,4Yr,"Stanford University (Palo Alto, CA)",0
2000,1,,6,FrRnd,6,Devil Rays,Y,"$2,250,000 ",Rocco Baldelli(minors),OF,10.2,519.0,1910.0,60.0,0.278,0.766,,,,,,,HS,"Bishop Hendricken HS (Warwick, RI)",0
2000,1,,7,FrRnd,7,Rockies,N,,Matt Harrington(minors),RHP,,,,,,,,,,,,,HS,"Palmdale HS (Palmdale, CA)",0
2000,1,,8,FrRnd,8,Tigers,Y,"$2,150,000 ",Matt Wheatland(minors),RHP,,,,,,,,,,,,,HS,"Rancho Bernardo HS (San Diego, CA)",0
2000,1,,9,FrRnd,9,Padres,Y,"$2,200,000 ",Mark Phillips(minors),LHP,,,,,,,,,,,,,HS,"Hanover HS (Hanover, PA)",0
2000,1,,10,FrRnd,10,Angels,Y,"$2,080,000 ",Joe Torres(minors),LHP,,,,,,,,,,,,,HS,"Gateway HS (Kissimmee, FL)",0
2000,1,,11,FrRnd,11,Brewers,Y,"$1,950,000 ",Dave Krynzel(minors),OF,0.2,21.0,48.0,0.0,0.188,0.486,,,,,,,HS,"Green Valley HS (Henderson, NV)",0
2000,1,,12,FrRnd,12,White Sox,Y,"$5,300,000 ",Joe Borchard(minors),OF,-1.5,301.0,716.0,26.0,0.205,0.636,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",1
2000,1,,13,FrRnd,13,Cardinals,Y,"$1,750,000 ",Shaun Boyd(minors),OF,,,,,,,,,,,,,HS,"Vista HS (Vista, CA)",1
2000,1,,14,FrRnd,14,Orioles,Y,"$2,250,000 ",Beau Hale(minors),RHP,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",0
2000,1,,15,FrRnd,15,Phillies,Y,"$1,780,000 ",Chase Utley(minors),2B,64.5,1937.0,6857.0,259.0,0.275,0.823,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",0
2000,1,,16,FrRnd,16,Mets via Mariners,Y,"$400,000 ",*Billy Traber(minors),LHP,-0.7,41.0,21.0,0.0,0.048,0.139,96.0,12.0,14.0,5.65,1.59,0.0,4Yr,"Loyola Marymount University (Los Angeles, CA)",1
2000,1,,17,FrRnd,17,Dodgers,Y,"$2,200,000 ",Ben Diggins(minors),RHP,-0.7,5.0,7.0,0.0,0.143,0.286,5.0,0.0,4.0,8.63,1.92,0.0,4Yr,"University of Arizona (Tucson, AZ)",0
2000,1,,18,FrRnd,18,Blue Jays,Y,"$950,000 ",Miguel Negron(minors),OF,,,,,,,,,,,,,HS,"Manuela Toro HS (Caguas, Puerto Rico)",0
2000,1,,19,FrRnd,19,Pirates,Y,"$1,650,000 ",Sean Burnett(minors),LHP,5.9,351.0,29.0,0.0,0.069,0.285,380.0,15.0,23.0,3.52,1.34,10.0,HS,"Wellington Community HS (Wellington, FL)",0
2000,1,,20,FrRnd,20,Angels via Athletics,Y,"$1,800,000 ",*Chris Bootcheck(minors),RHP,-1.6,15.0,2.0,0.0,0.0,0.0,91.0,3.0,7.0,6.55,1.66,1.0,4Yr,"Auburn University (Auburn, AL)",0
2000,1,,21,FrRnd,21,Giants,Y,"$1,245,000 ",Boof Bonser(minors),RHP,-0.5,6.0,6.0,0.0,0.0,0.0,111.0,19.0,25.0,5.18,1.46,0.0,HS,"Gibbs HS (St. Petersburg, FL)",1
2000,1,,22,FrRnd,22,Red Sox,Y,"$1,275,000 ",Phil Dumatrait(minors),LHP,-1.8,44.0,27.0,0.0,0.037,0.074,87.0,4.0,13.0,6.2,1.78,1.0,JC,"Bakersfield College (Bakersfield, CA)",0
2000,1,,23,FrRnd,23,Reds,Y,,David Espinosa(minors),SS,,,,,,,,,,,,,HS,"Gulliver Prep HS (Coral Gables, FL)",0
2000,1,,24,FrRnd,24,Cardinals via Rangers,Y,"$1,375,000 ",*Blake Williams(minors),RHP,,,,,,,,,,,,,4Yr,"Texas State University (San Marcos, TX)",0
2000,1,,25,FrRnd,25,Rangers via Mets,Y,"$1,475,000 ",*Scott Heard(minors),C,,,,,,,,,,,,,HS,"Rancho Bernardo HS (San Diego, CA)",0
2000,1,,26,FrRnd,26,Indians,Y,"$1,375,000 ",Corey Smith(minors),SS,,,,,,,,,,,,,HS,"Piscataway HS (Piscataway, NJ)",0
2000,1,,27,FrRnd,27,Astros,Y,"$1,250,000 ",Rob Stiehl(minors),RHP,,,,,,,,,,,,,JC,"El Camino College (Torrance, CA)",0
2000,1,,28,FrRnd,28,Yankees,Y,"$1,425,000 ",Dave Parrish(minors),C,,,,,,,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",1
2000,1,,29,FrRnd,29,Braves via Diamondbacks,Y,"$1,250,000 ",*Adam Wainwright(minors),RHP,46.6,424.0,742.0,10.0,0.193,0.511,440.0,190.0,110.0,3.34,1.21,3.0,HS,"Glynn Academy HS (Brunswick, GA)",1
2000,1,,30,FrRnd,30,Braves,Y,"$1,225,000 ",Scott Thorman(minors),3B,-1.0,175.0,415.0,16.0,0.222,0.667,,,,,,,HS,"Preston HS (Cambridge, ON)",1
2000,1s,,31,FrRnd,31,Twins,N,,*Aaron Heilman(minors),RHP,1.6,456.0,47.0,0.0,0.021,0.083,477.0,35.0,46.0,4.4,1.36,16.0,4Yr,"University of Notre Dame (South Bend, IN)",0
2000,1s,,32,FrRnd,32,Orioles,Y,"$1,050,000 ",*Tripper Johnson(minors),RHP,,,,,,,,,,,,,HS,"Newport HS (Bellevue, WA)",0
2000,1s,,33,FrRnd,33,Blue Jays,Y,"$950,000 ",*Dustin McGowan(minors),RHP,1.6,135.0,27.0,0.0,0.074,0.148,290.0,35.0,34.0,4.5,1.38,2.0,HS,"Long County HS (Ludowici, GA)",0
2000,1s,,34,FrRnd,34,Reds,Y,"$900,000 ",*Dustin Moseley(minors),RHP,0.7,24.0,30.0,0.0,0.133,0.295,101.0,15.0,21.0,4.67,1.43,0.0,HS,"Arkansas HS (Texarkana, AR)",0
2000,1s,,35,FrRnd,35,Rangers,N,,*Tyrell Godwin(minors),OF,0.0,3.0,3.0,0.0,0.0,0.0,,,,,,,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)",0
2000,1s,,36,FrRnd,36,Mets,Y,"$895,000 ",*Bobby Keppel(minors),RHP,0.2,7.0,2.0,0.0,0.0,0.333,49.0,1.0,5.0,5.36,1.66,0.0,HS,"De Smet Jesuit HS (Creve Coeur, MO)",1
2000,1s,,37,FrRnd,37,Indians,Y,"$850,000 ",*Derek Thompson(minors),LHP,0.2,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,3.5,1.44,0.0,HS,"Land O'Lakes HS (Land O'Lakes, FL)",0
2000,1s,,38,FrRnd,38,Braves,Y,"$790,000 ",*Kelly Johnson(minors),SS,16.6,1399.0,4543.0,155.0,0.251,0.751,,,,,,,HS,"Westwood HS (Austin, TX)",1
2000,1s,,39,FrRnd,39,Rangers,Y,"$625,000 ",*Chad Hawkins(minors),RHP,,,,,,,,,,,,,4Yr,"Baylor University (Waco, TX)",0
2000,1s,,40,FrRnd,40,Braves,Y,"$850,000 ",*Aaron Herr(minors),SS,,,,,,,,,,,,,HS,"Hempfield HS (Landisville, PA)",1
2001,1,,1,FrRnd,1,Twins,Y,"$5,150,000 ",Joe Mauer(minors),C,55.2,1858.0,6930.0,143.0,0.306,0.827,,,,,,,HS,"Cretin HS (St. Paul, MN)",0
2001,1,,2,FrRnd,2,Cubs,Y,"$4,000,000 ",Mark Prior(minors),RHP,16.6,102.0,204.0,1.0,0.201,0.496,106.0,42.0,29.0,3.51,1.23,0.0,4Yr,"University of Southern California (Los Angeles, CA)",0
2001,1,,3,FrRnd,3,Devil Rays,Y,"$4,200,000 ",Dewon Brazelton(minors),RHP,-3.1,11.0,6.0,0.0,0.167,0.5,63.0,8.0,25.0,6.38,1.68,0.0,4Yr,"Middle Tennessee State University (Murfreesboro, TN)",0
2001,1,,4,FrRnd,4,Phillies,Y,"$4,200,000 ",Gavin Floyd(minors),RHP,15.7,44.0,75.0,0.0,0.067,0.158,243.0,74.0,76.0,4.37,1.32,0.0,HS,"Mount St. Joseph's HS (Baltimore, MD)",0
2001,1,,5,FrRnd,5,Rangers,Y,"$4,500,000 ",Mark Teixeira(minors),3B,50.6,1862.0,6936.0,409.0,0.269,0.87,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",0
2001,1,,6,FrRnd,6,Expos,Y,"$2,650,000 ",Josh Karp(minors),RHP,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",0
2001,1,,7,FrRnd,7,Orioles,Y,"$2,175,000 ",Chris Smith(minors),LHP,,,,,,,,,,,,,4Yr,"Cumberland University (Lebanon, TN)",0
2001,1,,8,FrRnd,8,Pirates,Y,"$2,400,000 ",John Van Benschoten(minors),RHP,-3.5,25.0,21.0,1.0,0.095,0.494,26.0,2.0,13.0,9.2,2.14,0.0,4Yr,"Kent State University (Kent, OH)",0
2001,1,,9,FrRnd,9,Royals,Y,"$2,400,000 ",Colt Griffin(minors),RHP,,,,,,,,,,,,,HS,"Marshall HS (Marshall, TX)",0
2001,1,,10,FrRnd,10,Astros,Y,"$2,125,000 ",Chris Burke(minors),2B,-1.2,477.0,1267.0,23.0,0.239,0.674,,,,,,,4Yr,"University of Tennessee (Knoxville, TN)",1
2001,1,,11,FrRnd,11,Tigers,Y,"$1,800,000 ",Kenny Baugh(minors),RHP,,,,,,,,,,,,,4Yr,"Rice University (Houston, TX)",0
2001,1,,12,FrRnd,12,Brewers,Y,"$2,075,000 ",Mike Jones(minors),RHP,,,,,,,,,,,,,HS,"Thunderbird HS (Phoenix, AZ)",0
2001,1,,13,FrRnd,13,Angels,Y,"$2,075,000 ",Casey Kotchman(minors),1B,7.5,939.0,3071.0,71.0,0.26,0.711,,,,,,,HS,"Seminole HS (Seminole, FL)",0
2001,1,,14,FrRnd,14,Padres,Y,"$1,875,000 ",Jake Gautreau(minors),3B,,,,,,,,,,,,,4Yr,"Tulane University (New Orleans, LA)",0
2001,1,,15,FrRnd,15,Blue Jays,Y,"$1,865,000 ",Gabe Gross(minors),OF,4.6,657.0,1461.0,40.0,0.239,0.716,,,,,,,4Yr,"Auburn University (Auburn, AL)",0
2001,1,,16,FrRnd,16,White Sox via Marlins,Y,"$1,500,000 ",*Kris Honel(minors),RHP,,,,,,,,,,,,,HS,"Providence Catholic HS (New Lenox, IL)",0
2001,1,,17,FrRnd,17,Indians via Red Sox,Y,"$1,860,000 ",*Dan Denham(minors),RHP,,,,,,,,,,,,,HS,"Deer Valley HS (Antioch, CA)",1
2001,1,,18,FrRnd,18,Mets via Rockies,Y,"$1,508,750 ",*Aaron Heilman(minors),RHP,1.6,456.0,47.0,0.0,0.021,0.083,477.0,35.0,46.0,4.4,1.36,16.0,4Yr,"University of Notre Dame (South Bend, IN)",0
2001,1,,19,FrRnd,19,Orioles via Yankees,Y,"$1,300,000 ",*Mike Fontenot(minors),2B,4.2,582.0,1413.0,27.0,0.265,0.734,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",0
2001,1,,20,FrRnd,20,Reds,N,,Jeremy Sowers(minors),LHP,1.6,4.0,4.0,0.0,0.25,0.75,72.0,18.0,30.0,5.18,1.44,0.0,HS,"Ballard HS (Louisville, KY)",0
2001,1,,21,FrRnd,21,Giants via Indians,Y,"$1,380,000 ",*Brad Hennessey(minors),RHP,2.6,149.0,88.0,2.0,0.227,0.563,148.0,17.0,23.0,4.69,1.49,20.0,4Yr,"Youngstown State University (Youngstown, OH)",0
2001,1,,22,FrRnd,22,Diamondbacks,Y,"$937,000 ",Jason Bulger(minors),RHP,0.7,18.0,0.0,0.0,,,125.0,7.0,2.0,4.33,1.41,1.0,4Yr,"Valdosta State University (Valdosta, GA)",1
2001,1,,23,FrRnd,23,Yankees via Mariners,Y,"$1,200,000 ",*John-Ford Griffin(minors),OF,0.2,13.0,23.0,2.0,0.304,1.066,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",1
2001,1,,24,FrRnd,24,Braves via Dodgers,Y,"$1,340,000 ",*Macay McBride(minors),LHP,-0.2,104.0,0.0,0.0,,,132.0,6.0,2.0,4.35,1.63,2.0,HS,"Screven County HS (Sylvania, GA)",1
2001,1,,25,FrRnd,25,Athletics,Y,"$1,350,000 ",Bobby Crosby(minors),SS,5.4,747.0,2559.0,62.0,0.236,0.677,,,,,,,4Yr,"California State University, Long Beach (Long Beach, CA)",1
2001,1,,26,FrRnd,26,Athletics via Mets,Y,"$1,350,000 ",*Jeremy Bonderman(minors),RHP,4.9,15.0,30.0,0.0,0.033,0.067,225.0,69.0,81.0,4.91,1.41,0.0,HS,"Pasco HS (Pasco, WA)",1
2001,1,,27,FrRnd,27,Indians via White Sox,N,,*Alan Horne(minors),RHP,,,,,,,,,,,,,HS,"Marianna HS (Marianna, FL)",1
2001,1,,28,FrRnd,28,Cardinals,Y,"$900,000 ",Justin Pope(minors),RHP,,,,,,,,,,,,,4Yr,"University of Central Florida (Orlando, FL)",1
2001,1,,29,FrRnd,29,Braves,Y,"$1,250,000 ",Josh Burrus(minors),SS,,,,,,,,,,,,,HS,"Wheeler HS (Marietta, GA)",1
2001,1,,30,FrRnd,30,Giants,Y,"$1,175,000 ",Noah Lowry(minors),LHP,10.0,110.0,197.0,2.0,0.178,0.464,106.0,40.0,31.0,4.03,1.38,0.0,4Yr,"Pepperdine University (Malibu, CA)",0
2001,1s,,31,FrRnd,31,Orioles,Y,"$1,150,000 ",*Bryan Bass(minors),SS,,,,,,,,,,,,,HS,"Seminole HS (Seminole, FL)",0
2001,1s,,32,FrRnd,32,Tigers,Y,"$1,100,000 ",*Michael Woods(minors),2B,,,,,,,,,,,,,4Yr,"Southern University and A&M College (Baton Rouge, LA)",0
2001,1s,,33,FrRnd,33,Angels,Y,"$850,000 ",*Jeff Mathis(minors),C,0.2,948.0,2718.0,53.0,0.194,0.551,5.0,0.0,1.0,9.0,1.8,0.0,HS,"Marianna HS (Marianna, FL)",0
2001,1s,,34,FrRnd,34,Yankees,Y,"$1,000,000 ",*Bronson Sardinha(minors),SS,0.0,10.0,9.0,0.0,0.333,0.75,,,,,,,HS,"Kamehameha HS (Honolulu, HI)",1
2001,1s,,35,FrRnd,35,Indians,Y,"$975,000 ",*J.D. Martin(minors),RHP,0.7,24.0,37.0,0.0,0.162,0.373,24.0,6.0,9.0,4.32,1.41,0.0,HS,"Sherman E. Burroughs HS (Ridgecrest, CA)",1
2001,1s,,36,FrRnd,36,Mariners,Y,"$2,000,000 ",*Michael Garciaparra(minors),SS,,,,,,,,,,,,,HS,"Don Bosco Technical Institute (Rosemead, CA)",1
2001,1s,,37,FrRnd,37,Athletics,Y,"$600,000 ",*John Rheinecker(minors),LHP,-0.3,1.0,0.0,0.0,,,44.0,8.0,9.0,5.65,1.75,0.0,4Yr,"Missouri State University (Springfield, MO)",1
2001,1s,,38,FrRnd,38,Mets,Y,"$960,000 ",*David Wright(minors),3B,49.2,1585.0,5998.0,242.0,0.296,0.867,,,,,,,HS,"Hickory HS (Chesapeake, VA)",0
2001,1s,,39,FrRnd,39,White Sox,Y,"$872,500 ",*Wyatt Allen(minors),RHP,,,,,,,,,,,,,4Yr,"University of Tennessee (Knoxville, TN)",0
2001,1s,,40,FrRnd,40,Braves,Y,"$850,000 ",*Richard Lewis(minors),2B,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",1
2001,1s,,41,FrRnd,41,Giants,Y,"$750,000 ",*Todd Linden(minors),OF,-1.8,270.0,502.0,8.0,0.231,0.638,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",0
2001,1s,,42,FrRnd,42,Yankees,Y,"$600,000 ",*Jon Skaggs(minors),RHP,,,,,,,,,,,,,4Yr,"Rice University (Houston, TX)",1
2001,1s,,43,FrRnd,43,Indians,Y,"$870,000 ",*Mike Conroy(minors),OF,,,,,,,,,,,,,HS,"Boston College HS (Boston, MA)",1
2001,1s,,44,FrRnd,44,Rockies,Y,"$925,000 ",*Jayson Nix(minors),SS,1.6,466.0,1305.0,38.0,0.212,0.627,,,,,,,HS,"Midland HS (Midland, TX)",0
2002,1,,1,FrRnd,1,Pirates,Y,"$4,000,000 ",Bryan Bullington(minors),RHP,-0.2,6.0,3.0,0.0,0.333,0.667,26.0,1.0,9.0,5.62,1.58,0.0,4Yr,"Ball State University (Muncie, IN)",0
2002,1,,2,FrRnd,2,Devil Rays,Y,"$4,600,000 ",B.J. Upton(minors),SS,16.8,1469.0,5175.0,164.0,0.244,0.723,,,,,,,HS,"Greenbrier Christian Academy (Chesapeake, VA)",0
2002,1,,3,FrRnd,3,Reds,Y,"$2,500,000 ",Chris Gruler(minors),RHP,,,,,,,,,,,,,HS,"Liberty HS (Brentwood, CA)",0
2002,1,,4,FrRnd,4,Orioles,Y,"$3,200,000 ",Adam Loewen(minors),LHP,-0.3,40.0,37.0,1.0,0.189,0.583,63.0,10.0,8.0,5.85,1.68,0.0,HS,"Fraser Valley Christian HS (Surrey, BC)",0
2002,1,,5,FrRnd,5,Expos,Y,"$2,500,000 ",Clint Everts(minors),RHP,,,,,,,,,,,,,HS,"Cypress Falls HS (Houston, TX)",0
2002,1,,6,FrRnd,6,Royals,Y,"$2,475,000 ",Zack Greinke(minors),RHP,74.9,259.0,521.0,9.0,0.225,0.598,542.0,221.0,136.0,3.43,1.16,1.0,HS,"Apopka HS (Apopka, FL)",0
2002,1,,7,FrRnd,7,Brewers,Y,"$2,400,000 ",Prince Fielder(minors),1B,23.8,1611.0,5821.0,319.0,0.283,0.887,,,,,,,HS,"Eau Gallie HS (Melbourne, FL)",0
2002,1,,8,FrRnd,8,Tigers,Y,"$2,300,000 ",Scott Moore(minors),SS,-0.8,152.0,385.0,16.0,0.242,0.713,,,,,,,HS,"Cypress HS (Cypress, CA)",0
2002,1,,9,FrRnd,9,Rockies,Y,"$1,850,000 ",Jeff Francis(minors),LHP,9.6,191.0,303.0,0.0,0.116,0.322,254.0,72.0,82.0,4.97,1.44,1.0,4Yr,"University of British Columbia (Vancouver, BC)",0
2002,1,,10,FrRnd,10,Rangers,Y,"$1,875,000 ",Drew Meyer(minors),SS,-0.3,5.0,14.0,0.0,0.214,0.429,,,,,,,4Yr,"University of South Carolina (Columbia, SC)",0
2002,1,,11,FrRnd,11,Marlins,Y,"$2,012,500 ",Jeremy Hermida(minors),OF,2.7,632.0,2012.0,65.0,0.257,0.749,,,,,,,HS,"Wheeler HS (Marietta, GA)",0
2002,1,,12,FrRnd,12,Angels,Y,"$1,825,000 ",Joe Saunders(minors),LHP,8.4,68.0,128.0,0.0,0.133,0.311,235.0,89.0,86.0,4.37,1.42,0.0,4Yr,"Virginia Polytechnic Institute and State University (Blacksburg, VA)",1
2002,1,,13,FrRnd,13,Padres,Y,"$1,500,000 ",Khalil Greene(minors),SS,8.5,736.0,2567.0,90.0,0.245,0.723,,,,,,,4Yr,"Clemson University (Clemson, SC)",0
2002,1,,14,FrRnd,14,Blue Jays,Y,"$1,785,000 ",Russ Adams(minors),SS,0.0,286.0,884.0,17.0,0.247,0.685,,,,,,,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)",0
2002,1,,15,FrRnd,15,Mets,Y,"$2,150,000 ",Scott Kazmir(minors),LHP,22.4,45.0,72.0,0.0,0.111,0.234,303.0,108.0,97.0,4.02,1.35,0.0,HS,"Cypress Falls HS (Houston, TX)",0
2002,1,,16,FrRnd,16,Athletics via Red Sox,Y,"$1,780,000 ",*Nick Swisher(minors),1B,21.5,1527.0,5369.0,245.0,0.249,0.799,1.0,0.0,0.0,0.0,2.0,0.0,4Yr,"The Ohio State University (Columbus, OH)",1
2002,1,,17,FrRnd,17,Phillies,Y,"$2,000,000 ",Cole Hamels(minors),LHP,59.0,331.0,688.0,2.0,0.169,0.401,423.0,163.0,122.0,3.43,1.18,0.0,HS,"Rancho Bernardo HS (San Diego, CA)",0
2002,1,,18,FrRnd,18,White Sox,Y,"$1,600,000 ",Royce Ring(minors),LHP,-0.9,87.0,0.0,0.0,,,99.0,3.0,3.0,5.29,1.57,0.0,4Yr,"San Diego State University (San Diego, CA)",0
2002,1,,19,FrRnd,19,Dodgers,Y,"$1,500,000 ",James Loney(minors),1B,11.3,1443.0,5023.0,108.0,0.284,0.746,,,,,,,HS,"Lawrence E Elkins HS (Missouri City, TX)",0
2002,1,,20,FrRnd,20,Twins,Y,"$1,700,000 ",Denard Span(minors),OF,27.9,1359.0,5326.0,71.0,0.281,0.745,,,,,,,HS,"Tampa Catholic HS (Tampa, FL)",1
2002,1,,21,FrRnd,21,Cubs,Y,"$2,500,000 ",Bobby Brownlie(minors),RHP,,,,,,,,,,,,,4Yr,"Rutgers, the State University of New Jersey (New Brunswick, NJ)",0
2002,1,,22,FrRnd,22,Indians,Y,"$3,000,000 ",Jeremy Guthrie(minors),RHP,18.4,42.0,60.0,0.0,0.1,0.262,306.0,91.0,109.0,4.42,1.34,0.0,4Yr,"Stanford University (Palo Alto, CA)",0
2002,1,,23,FrRnd,23,Braves,Y,"$2,200,000 ",Jeff Francoeur(minors),OF,6.8,1480.0,5260.0,160.0,0.261,0.72,1.0,0.0,0.0,9.0,2.0,0.0,HS,"Parkview HS (Lilburn, GA)",1
2002,1,,24,FrRnd,24,Athletics via Yankees,Y,"$1,400,000 ",*Joe Blanton(minors),RHP,11.8,262.0,216.0,0.0,0.107,0.263,427.0,101.0,97.0,4.38,1.34,2.0,4Yr,"University of Kentucky (Lexington, KY)",1
2002,1,,25,FrRnd,25,Giants,Y,"$1,375,000 ",Matt Cain(minors),RHP,29.1,332.0,611.0,7.0,0.121,0.331,342.0,104.0,118.0,3.68,1.23,0.0,HS,"Houston HS (Germantown, TN)",1
2002,1,,26,FrRnd,26,Athletics,Y,"$1,375,000 ",John McCurdy(minors),SS,,,,,,,,,,,,,4Yr,"University of Maryland (College Park, MD)",1
2002,1,,27,FrRnd,27,Diamondbacks,Y,"$1,400,000 ",Sergio Santos(minors),SS,2.0,27.0,1.0,0.0,0.0,0.0,194.0,7.0,12.0,3.98,1.33,39.0,HS,"Mater Dei HS (Santa Ana, CA)",1
2002,1,,28,FrRnd,28,Mariners,N,,John Mayberry(minors),OF,1.5,574.0,1386.0,56.0,0.235,0.72,,,,,,,HS,"Rockhurst HS (Kansas City, MO)",0
2002,1,,29,FrRnd,29,Astros,Y,"$1,125,000 ",Derick Grigsby(minors),RHP,,,,,,,,,,,,,JC,"Northeast Texas Community College (Mount Pleasant, TX)",0
2002,1,,30,FrRnd,30,Athletics via Cardinals,Y,"$1,200,000 ",*Ben Fritz(minors),RHP,,,,,,,,,,,,,4Yr,"California State University, Fresno (Fresno, CA)",1
2002,1s,,31,FrRnd,31,Dodgers,Y,"$1,200,000 ",*Greg Miller(minors),LHP,,,,,,,,,,,,,HS,"Esperanza HS (Anaheim, CA)",0
2002,1s,,32,FrRnd,32,Cubs,Y,"$1,150,000 ",*Luke Hagerty(minors),LHP,,,,,,,,,,,,,4Yr,"Ball State University (Muncie, IN)",0
2002,1s,,33,FrRnd,33,Indians,Y,"$1,125,000 ",*Matt Whitney(minors),3B,,,,,,,,,,,,,HS,"Palm Beach Gardens HS (Palm Beach Gardens, FL)",0
2002,1s,,34,FrRnd,34,Braves,Y,"$1,000,000 ",*Dan Meyer(minors),LHP,-0.9,82.0,2.0,0.0,0.0,0.0,103.0,3.0,9.0,5.46,1.55,2.0,4Yr,"James Madison University (Harrisonburg, VA)",1
2002,1s,,35,FrRnd,35,Athletics,Y,"$350,000 ",*Jeremy Brown(minors),C,0.1,5.0,10.0,0.0,0.3,0.864,,,,,,,4Yr,"University of Alabama (Tuscaloosa, AL)",1
2002,1s,,36,FrRnd,36,Cubs,Y,"$1,050,000 ",*Chadd Blasko(minors),RHP,,,,,,,,,,,,,4Yr,"Purdue University (West Lafayette, IN)",0
2002,1s,,37,FrRnd,37,Athletics,Y,"$750,000 ",*Steve Obenchain(minors),RHP,,,,,,,,,,,,,4Yr,"University of Evansville (Evansville, IN)",1
2002,1s,,38,FrRnd,38,Cubs,Y,"$875,000 ",*Matt Clanton(minors),RHP,,,,,,,,,,,,,JC,"Orange Coast College (Costa Mesa, CA)",0
2002,1s,,39,FrRnd,39,Athletics,Y,"$725,000 ",*Mark Teahen(minors),3B,2.6,831.0,2873.0,67.0,0.264,0.736,,,,,,,4Yr,"Saint Mary's College of California (Moraga, CA)",1
2002,1s,,40,FrRnd,40,Reds,Y,"$200,000 ",*Mark Schramek(minors),3B,,,,,,,,,,,,,4Yr,"University of Texas at San Antonio (San Antonio, TX)",0
2002,1s,,41,FrRnd,41,Indians,Y,"$915,000 ",*Micah Schilling(minors),2B,,,,,,,,,,,,,HS,"Silliman Institute (Clinton, LA)",0
2003,1,,1,FrRnd,1,Devil Rays,Y,"$3,700,000 ",Delmon Young(minors),OF,3.2,1118.0,4108.0,109.0,0.283,0.737,,,,,,,HS,"Adolfo Camarillo HS (Camarillo, CA)",0
2003,1,,2,FrRnd,2,Brewers,Y,"$3,600,000 ",Rickie Weeks(minors),2B,11.5,1324.0,4417.0,161.0,0.246,0.764,,,,,,,4Yr,"Southern University and A&M College (Baton Rouge, LA)",0
2003,1,,3,FrRnd,3,Tigers,Y,"$3,350,000 ",Kyle Sleeth(minors),RHP,,,,,,,,,,,,,4Yr,"Wake Forest University (Winston-Salem, NC)",0
2003,1,,4,FrRnd,4,Padres,Y,"$750,000 ",Tim Stauffer(minors),RHP,3.8,183.0,140.0,0.0,0.15,0.35,201.0,33.0,34.0,3.97,1.33,0.0,4Yr,"University of Richmond (Richmond, VA)",0
2003,1,,5,FrRnd,5,Royals,Y,"$2,100,000 ",Chris Lubanski(minors),OF,,,,,,,,,,,,,HS,"Kennedy-Kenrick Catholic HS (Norristown, PA)",0
2003,1,,6,FrRnd,6,Cubs,Y,"$2,400,000 ",Ryan Harvey(minors),OF,,,,,,,,,,,,,HS,"Dunedin HS (Dunedin, FL)",1
2003,1,,7,FrRnd,7,Orioles,Y,"$1,850,000 ",Nick Markakis(minors),OF,33.6,2154.0,8302.0,189.0,0.288,0.781,,,,,,,JC,"Young Harris College (Young Harris, GA)",0
2003,1,,8,FrRnd,8,Pirates,Y,"$2,200,000 ",Paul Maholm(minors),LHP,11.9,259.0,478.0,2.0,0.109,0.281,273.0,77.0,100.0,4.3,1.4,0.0,4Yr,"Mississippi State University (Mississippi State, MS)",0
