Year,Rnd,DT,OvPck,FrRnd,RdPck,Tm,franchise_id,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of
2006,1,,19,FrRnd,19,Marlins,FLA,Y,"$1,525,000 ",Brett Sinkbeil(minors),RHP,-0.2,3,0,0,,,3,0,0,13.5,3.5,0,4Yr,"Missouri State University (Springfield, MO)"
2006,1s,,36,FrRnd,36,Marlins,FLA,Y,"$950,000 ",*Chris Coghlan(minors),3B,1.1,801,2580,53,0.258,0.731,,,,,,,4Yr,"University of Mississippi (Oxford, MS)"
2006,1,,15,FrRnd,15,Nationals,WSN,Y,"$1,625,000 ",Chris Marrero(minors),OF,-1.5,54,163,1,0.209,0.493,,,,,,,HS,"Monsignor Edward Pace HS (Miami Gardens, FL)"
2006,1,,22,FrRnd,22,Nationals via Athletics,WSN,Y,"$1,425,000 ",*Colton Willems(minors),RHP,,,,,,,,,,,,,HS,"John Carroll Catholic HS (Fort Pierce, FL)"
2006,1,,9,FrRnd,9,Orioles,BAL,Y,"$2,100,000 ",Billy Rowell(minors),3B,,,,,,,,,,,,,HS,"Bishop Eustace Preparatory School (Pennsauken, NJ)"
2006,1s,,32,FrRnd,32,Orioles,BAL,Y,"$1,000,000 ",*Pedro Beato(minors),RHP,-1,67,0,0,,,85,4,2,4.31,1.3,0,JC,"St. Petersburg College (St. Petersburg, FL)"
2006,1,,17,FrRnd,17,Padres,SDP,Y,"$1,575,000 ",Matt Antonelli(minors),3B,-0.3,21,57,1,0.193,0.573,,,,,,,4Yr,"Wake Forest University (Winston-Salem, NC)"
2006,1s,,35,FrRnd,35,Padres,SDP,Y,"$950,000 ",*Kyler Burke(minors),OF,,,,,,,,,,,,,HS,"Ooltewah HS (Ooltewah, TN)"
2006,1s,,37,FrRnd,37,Phillies,PHI,Y,"$925,000 ",*Adrian Cardenas(minors),SS,-0.3,45,60,0,0.183,0.552,,,,,,,HS,"Monsignor Edward Pace HS (Miami Gardens, FL)"
2006,1,,18,FrRnd,18,Phillies via Mets,PHI,Y,"$1,550,000 ",*Kyle Drabek(minors),RHP,-0.1,3,2,0,0,0,43,8,15,5.26,1.7,0,HS,"The Woodlands HS (The Woodlands, TX)"
2006,1,,4,FrRnd,4,Pirates,PIT,Y,"$2,750,000 ",Brad Lincoln(minors),RHP,0.4,53,38,0,0.237,0.52,99,9,11,4.74,1.39,1,4Yr,"University of Houston (Houston, TX)"
2006,1,,12,FrRnd,12,Rangers,TEX,Y,"$1,600,000 ",Kasey Kiker(minors),LHP,,,,,,,,,,,,,HS,"Russell County HS (Seale, AL)"
2006,1,,27,FrRnd,27,Red Sox,BOS,Y,"$1,300,000 ",Jason Place(minors),OF,,,,,,,,,,,,,HS,"Wren HS (Piedmont, SC)"
2006,1s,,40,FrRnd,40,Red Sox,BOS,Y,"$850,000 ",*Kris Johnson(minors),LHP,0,5,3,0,0,0,7,0,3,5.32,1.77,0,4Yr,"Wichita State University (Wichita, KS)"
2006,1s,,44,FrRnd,44,Red Sox,BOS,Y,"$775,000 ",*Caleb Clay(minors),RHP,,,,,,,,,,,,,HS,"Cullman HS (Cullman, AL)"
2006,1,,28,FrRnd,28,Red Sox via Yankees,BOS,Y,"$1,550,000 ",*Daniel Bard(minors),RHP,6.3,80,3,0,0.333,0.667,330,24,31,3.81,1.27,47,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)"
2006,1,,8,FrRnd,8,Reds,CIN,Y,"$2,000,000 ",Drew Stubbs(minors),OF,7.9,911,2834,92,0.242,0.704,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)"
2006,1,,2,FrRnd,2,Rockies,COL,Y,"$3,250,000 ",Greg Reynolds(minors),RHP,-1.5,31,30,0,0.167,0.46,33,6,11,7.01,1.65,0,4Yr,"Stanford University (Palo Alto, CA)"
2006,1,,1,FrRnd,1,Royals,KCR,Y,"$3,500,000 ",Luke Hochevar(minors),RHP,3.7,18,16,0,0.063,0.125,279,46,65,4.98,1.34,3,,
2006,1,,6,FrRnd,6,Tigers,DET,Y,"$3,550,000 ",Andrew Miller(minors),LHP,7.7,185,74,0,0.054,0.108,612,55,55,4.03,1.34,63,4Yr,"University of North Carolina at Chapel Hill (Chapel Hill, NC)"
2006,1,,20,FrRnd,20,Twins,MIN,Y,"$1,500,000 ",Chris Parmelee(minors),OF,0,311,917,30,0.248,0.717,,,,,,,HS,"Chino Hills HS (Chino Hills, CA)"
2006,1,,29,FrRnd,29,White Sox,CHW,Y,"$1,050,000 ",Kyle McCulloch(minors),RHP,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)"
2006,1s,,41,FrRnd,41,Yankees,NYY,Y,"$1,150,000 ",*Joba Chamberlain(minors),RHP,7.6,24,6,0,0,0.143,385,25,21,3.81,1.38,7,4Yr,"University of Nebraska-Lincoln (Lincoln, NE)"
2006,1,,21,FrRnd,21,Yankees via Phillies,NYY,Y,"$2,250,000 ",*Ian Kennedy(minors),RHP,18.5,215,321,1,0.131,0.394,456,103,110,4.1,1.28,60,4Yr,"University of Southern California (Los Angeles, CA)"
2007,1s,,58,FrRnd,58,Angels,ANA,Y,"$553,300 ",*Jon Bachanov(minors),RHP,,,,,,,,,,,,,HS,"University HS (Orlando, FL)"
2007,1,,26,FrRnd,26,Athletics,OAK,Y,"$1,192,500 ",James Simmons(minors),RHP,,,,,,,,,,,,,4Yr,"University of California, Riverside (Riverside, CA)"
2007,1s,,41,FrRnd,41,Athletics,OAK,Y,"$742,500 ",*Sean Doolittle(minors),1B,10,189,4,0,0,0,463,26,24,3.2,1.01,112,4Yr,"University of Virginia (Charlottesville, VA)"
2007,1s,,59,FrRnd,59,Athletics,OAK,Y,"$544,500 ",*Corey Brown(minors),OF,0.4,39,41,2,0.171,0.635,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)"
2007,1,,21,FrRnd,21,Blue Jays,TOR,Y,"$1,372,500 ",J.P. Arencibia(minors),C,1.9,466,1573,80,0.212,0.67,1,0,0,0,1,0,4Yr,"University of Tennessee (Knoxville, TN)"
2007,1s,,38,FrRnd,38,Blue Jays,TOR,Y,"$810,000 ",*Brett Cecil(minors),LHP,6.7,122,7,0,0,0,443,44,47,4.29,1.36,12,4Yr,"University of Maryland (College Park, MD)"
2007,1s,,45,FrRnd,45,Blue Jays,TOR,Y,"$675,000 ",*Justin Jackson(minors),SS,,,,,,,,,,,,,HS,"T. C. Roberson HS (Asheville, NC)"
2007,1s,,56,FrRnd,56,Blue Jays,TOR,Y,"$462,500 ",*Trystan Magnuson(minors),RHP,-0.2,0,0,0,,,9,0,0,6.14,1.36,0,4Yr,"University of Louisville (Louisville, KY)"
2007,1,,16,FrRnd,16,Blue Jays via Rangers,TOR,Y,"$1,440,000 ",*Kevin Ahrens(minors),3B,,,,,,,,,,,,,HS,"Memorial HS (Houston, TX)"
2007,1,,14,FrRnd,14,Braves,ATL,Y,"$1,700,000 ",Jason Heyward(minors),OF,38.6,1579,5527,159,0.257,0.746,,,,,,,HS,"Henry County HS (McDonough, GA)"
2007,1s,,33,FrRnd,33,Braves,ATL,Y,"$900,000 ",*Jon Gilmore(minors),3B,,,,,,,,,,,,,HS,"Iowa City HS (Iowa City, IA)"
2007,1,,7,FrRnd,7,Brewers,MIL,Y,"$2,000,000 ",Matt LaPorta(minors),1B,-1,291,967,31,0.238,0.695,,,,,,,4Yr,"University of Florida (Gainesville, FL)"
2007,1,,18,FrRnd,18,Cardinals,STL,Y,"$1,395,000 ",Pete Kozma(minors),SS,-0.5,344,746,5,0.213,0.564,,,,,,,HS,"Owasso HS (Owasso, OK)"
2007,1s,,36,FrRnd,36,Cardinals,STL,Y,"$650,000 ",*Clayton Mortensen(minors),RHP,-0.5,19,16,0,0,0.056,74,6,11,4.68,1.44,0,4Yr,"Gonzaga University (Spokane, WA)"
2007,1,,3,FrRnd,3,Cubs,CHC,Y,"$3,200,000 ",Josh Vitters(minors),3B,-1.3,36,99,2,0.121,0.395,,,,,,,HS,"Cypress HS (Cypress, CA)"
2007,1s,,48,FrRnd,48,Cubs,CHC,Y,"$652,500 ",*Josh Donaldson(minors),C,46.2,1262,4600,257,0.267,0.863,,,,,,,4Yr,"Auburn University (Auburn, AL)"
2007,1,,1,FrRnd,1,Devil Rays,TBD,Y,"$5,600,000 ",David Price(minors),LHP,39.6,58,65,0,0.123,0.298,379,155,82,3.33,1.16,1,4Yr,"Vanderbilt University (Nashville, TN)"
2007,1,,9,FrRnd,9,Diamondbacks,ARI,Y,"$2,100,000 ",Jarrod Parker(minors),RHP,6.5,4,8,0,0.125,0.375,62,25,16,3.68,1.24,0,HS,"Norwell HS (Ossian, IN)"
2007,1s,,50,FrRnd,50,Diamondbacks,ARI,Y,"$620,000 ",*Wes Roemer(minors),RHP,,,,,,,,,,,,,4Yr,"California State University, Fullerton (Fullerton, CA)"
2007,1s,,61,FrRnd,61,Diamondbacks,ARI,Y,"$531,000 ",*Ed Easley(minors),C,-0.1,4,6,0,0,0,,,,,,,4Yr,"Mississippi State University (Mississippi State, MS)"
2007,1s,,39,FrRnd,39,Dodgers,LAD,Y,"$787,500 ",*James Adkins(minors),LHP,,,,,,,,,,,,,4Yr,"University of Tennessee (Knoxville, TN)"
2007,1,,20,FrRnd,20,Dodgers via Red Sox,LAD,Y,"$1,350,000 ",*Chris Withrow(minors),RHP,1.4,84,1,0,0,0,92,6,0,3.07,1.14,1,HS,"Midland HS (Midland, TX)"
2007,1,,10,FrRnd,10,Giants,SFG,Y,"$2,000,000 ",Madison Bumgarner(minors),LHP,39.7,313,633,19,0.172,0.525,341,131,114,3.33,1.13,0,HS,"South Caldwell HS (Hudson, NC)"
2007,1s,,32,FrRnd,32,Giants,SFG,Y,"$915,750 ",*Nick Noonan(minors),2B,-1.2,83,145,1,0.193,0.473,,,,,,,HS,"Parker HS (San Diego, CA)"
2007,1s,,43,FrRnd,43,Giants,SFG,Y,"$708,750 ",*Jackson Williams(minors),C,0.1,14,24,1,0.208,0.742,,,,,,,4Yr,"University of Oklahoma (Norman, OK)"
2007,1s,,51,FrRnd,51,Giants,SFG,Y,"$607,500 ",*Charlie Culberson(minors),2B,-0.4,558,1163,28,0.248,0.676,7,0,0,1.42,1.26,0,HS,"Calhoun HS (Calhoun, GA)"
2007,1,,22,FrRnd,22,Giants via Dodgers,SFG,Y,"$1,290,000 ",*Tim Alderson(minors),RHP,,,,,,,,,,,,,HS,"Horizon HS (Scottsdale, AZ)"
2007,1,,29,FrRnd,29,Giants via Mets,SFG,Y,"$1,000,000 ",*Wendell Fairley(minors),OF,,,,,,,,,,,,,HS,"George County HS (Lucedale, MS)"
2007,1,,13,FrRnd,13,Indians,CLE,Y,"$1,575,000 ",Beau Mills(minors),1B,,,,,,,,,,,,,4Yr,"Lewis-Clark State College (Lewiston, ID)"
2007,1,,11,FrRnd,11,Mariners,SEA,Y,"$1,900,000 ",Phillippe Aumont(minors),RHP,-0.7,44,1,0,0,0.5,46,1,6,6.8,1.99,2,HS,"Ecole Du Versant (Gatineau, QC)"
2007,1s,,52,FrRnd,52,Mariners,SEA,Y,"$603,000 ",*Matt Mangini(minors),3B,-0.2,11,38,0,0.211,0.461,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)"
2007,1,,12,FrRnd,12,Marlins,FLA,Y,"$1,800,000 ",Matt Dominguez(minors),3B,1.2,362,1272,42,0.231,0.644,,,,,,,HS,"Chatsworth Charter HS (Chatsworth, CA)"
2007,1s,,42,FrRnd,42,Mets,NYM,Y,"$720,000 ",*Eddie Kunz(minors),RHP,-0.2,4,0,0,,,4,0,0,13.5,2.25,0,4Yr,"Oregon State University (Corvallis, OR)"
2007,1s,,47,FrRnd,47,Mets,NYM,Y,"$657,000 ",*Nathan Vineyard(minors),LHP,,,,,,,,,,,,,HS,"Woodland HS (Cartersville, GA)"
2007,1,,6,FrRnd,6,Nationals,WSN,Y,"$2,150,000 ",Ross Detwiler(minors),LHP,0.4,203,121,0,0.066,0.155,293,30,51,4.56,1.46,1,4Yr,"Missouri State University (Springfield, MO)"
2007,1s,,31,FrRnd,31,Nationals,WSN,Y,"$1,000,000 ",*Josh Smoker(minors),LHP,-0.7,75,4,0,0,0,82,4,2,5.35,1.7,0,HS,"Calhoun HS (Calhoun, GA)"
2007,1s,,49,FrRnd,49,Nationals,WSN,Y,"$630,000 ",*Michael Burgess(minors),OF,,,,,,,,,,,,,HS,"Hillsborough HS (Tampa, FL)"
2007,1,,5,FrRnd,5,Orioles,BAL,Y,"$6,000,000 ",Matt Wieters(minors),C,18.3,1167,3994,146,0.249,0.722,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)"
2007,1,,23,FrRnd,23,Padres,SDP,Y,"$1,260,000 ",Nick Schmidt(minors),LHP,,,,,,,,,,,,,4Yr,"University of Arkansas (Fayetteville, AR)"
2007,1s,,40,FrRnd,40,Padres,SDP,Y,"$765,000 ",*Kellen Kulbacki(minors),OF,,,,,,,,,,,,,4Yr,"James Madison University (Harrisonburg, VA)"
2007,1s,,46,FrRnd,46,Padres,SDP,Y,"$661,500 ",*Drew Cumberland(minors),SS,,,,,,,,,,,,,HS,"Pace HS (Pace, FL)"
2007,1s,,57,FrRnd,57,Padres,SDP,Y,"$552,500 ",*Mitch Canham(minors),C,,,,,,,,,,,,,4Yr,"Oregon State University (Corvallis, OR)"
2007,1s,,63,FrRnd,63,Padres,SDP,Y,"$515,000 ",*Cory Luebke(minors),LHP,2.4,61,49,0,0.143,0.319,64,10,13,3.52,1.19,0,4Yr,"The Ohio State University (Columbus, OH)"
2007,1s,,64,FrRnd,64,Padres,SDP,Y,"$517,500 ",*Danny Payne(minors),OF,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)"
2007,1,,19,FrRnd,19,Phillies,PHI,Y,"$1,372,500 ",Joe Savery(minors),LHP,-0.1,37,2,0,0,0,44,3,2,3.83,1.26,0,4Yr,"Rice University (Houston, TX)"
2007,1s,,37,FrRnd,37,Phillies,PHI,Y,"$832,500 ",*Travis d'Arnaud(minors),C,5.1,659,2278,90,0.251,0.736,,,,,,,HS,"Lakewood HS (Lakewood, CA)"
2007,1,,4,FrRnd,4,Pirates,PIT,Y,"$2,475,000 ",Daniel Moskos(minors),LHP,0.2,30,0,0,,,31,1,1,2.96,1.56,0,4Yr,"Clemson University (Clemson, SC)"
2007,1s,,35,FrRnd,35,Rangers,TEX,Y,"$800,000 ",*Julio Borbon(minors),OF,1.7,294,802,8,0.273,0.665,,,,,,,4Yr,"University of Tennessee (Knoxville, TN)"
2007,1s,,44,FrRnd,44,Rangers,TEX,Y,"$1,000,000 ",*Neil Ramirez(minors),RHP,0.3,109,2,0,0,0,185,4,8,4.46,1.42,3,HS,"Kempsville HS (Virginia Beach, VA)"
2007,1s,,54,FrRnd,54,Rangers,TEX,Y,"$585,000 ",*Tommy Hunter(minors),RHP,11.2,105,5,0,0.2,0.4,480,56,45,4.02,1.24,22,4Yr,"University of Alabama (Tuscaloosa, AL)"
2007,1,,24,FrRnd,24,Rangers via Angels,TEX,Y,"$1,237,500 ",*Michael Main(minors),RHP,,,,,,,,,,,,,HS,"DeLand HS (DeLand, FL)"
2007,1,,17,FrRnd,17,Rangers via Astros,TEX,Y,"$1,497,000 ",*Blake Beavan(minors),RHP,1.7,1,2,0,0,0,54,16,20,4.61,1.27,0,HS,"Irving HS (Irving, TX)"
2007,1s,,55,FrRnd,55,Red Sox,BOS,Y,"$571,500 ",*Nick Hagadone(minors),LHP,-0.2,7,0,0,,,143,3,2,4.72,1.37,1,4Yr,"University of Washington (Seattle, WA)"
2007,1s,,62,FrRnd,62,Red Sox,BOS,Y,"$571,000 ",*Ryan Dent(minors),SS,,,,,,,,,,,,,HS,"Woodrow Wilson HS (Long Beach, CA)"
2007,1,,15,FrRnd,15,Reds,CIN,Y,"$1,400,000 ",Devin Mesoraco(minors),C,4.7,468,1402,58,0.232,0.715,,,,,,,HS,"Punxsutawney HS (Punxsutawney, PA)"
2007,1s,,34,FrRnd,34,Reds,CIN,Y,"$825,000 ",*Todd Frazier(minors),3B,25.3,1244,4392,218,0.241,0.763,1,0,0,0,0,0,4Yr,"Rutgers, the State University of New Jersey (New Brunswick, NJ)"
2007,1s,,53,FrRnd,53,Reds,CIN,Y,"$594,000 ",*Kyle Lotzkar(minors),RHP,,,,,,,,,,,,,,
2007,1,,8,FrRnd,8,Rockies,COL,Y,"$1,800,000 ",Casey Weathers(minors),RHP,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)"
2007,1,,2,FrRnd,2,Royals,KCR,Y,"$4,000,000 ",Mike Moustakas(minors),SS,13.2,1291,4633,199,0.248,0.744,,,,,,,HS,"Chatsworth Charter HS (Chatsworth, CA)"
2007,1,,27,FrRnd,27,Tigers,DET,Y,"$3,580,000 ",Rick Porcello(minors),RHP,18.8,24,45,0,0.178,0.4,355,150,125,4.4,1.32,0,HS,"Seton Hall Preparatory School (West Orange, NJ)"
2007,1s,,60,FrRnd,60,Tigers,DET,Y,"$540,000 ",*Brandon Hamilton(minors),RHP,,,,,,,,,,,,,HS,"Stanhope Elmore HS (Millbrook, AL)"
2007,1,,28,FrRnd,28,Twins,MIN,Y,"$750,000 ",Ben Revere(minors),OF,7.9,857,3138,7,0.284,0.662,,,,,,,HS,"Lexington Catholic HS (Lexington, KY)"
2007,1,,25,FrRnd,25,White Sox,CHW,Y,"$1,200,000 ",Aaron Poreda(minors),LHP,0.2,9,0,0,,,40,3,1,4.67,1.73,0,4Yr,"University of San Francisco (San Francisco, CA)"
2007,1,,30,FrRnd,30,Yankees,NYY,Y,"$3,350,000 ",Andrew Brackman(minors),RHP,0.1,0,0,0,,,3,0,0,0,1.71,0,4Yr,"North Carolina State University (Raleigh, NC)"
2008,1,,10,FrRnd,10,Astros,HOU,Y,"$2,070,000 ",Jason Castro(minors),C,12.5,952,2981,97,0.227,0.699,,,,,,,4Yr,"Stanford University (Palo Alto, CA)"
2008,1s,,38,FrRnd,38,Astros,HOU,Y,"$930,000 ",*Jordan Lyles(minors),RHP,-2.4,218,223,2,0.112,0.314,305,58,86,5.17,1.43,2,HS,"Hartsville HS (Hartsville, SC)"
2008,1,,12,FrRnd,12,Athletics,OAK,Y,"$1,910,000 ",Jemile Weeks(minors),2B,1.5,260,955,4,0.255,0.667,,,,,,,4Yr,"University of Miami (Coral Gables, FL)"
2008,1,,17,FrRnd,17,Blue Jays,TOR,Y,"$1,500,000 ",David Cooper(minors),1B,0.1,72,211,6,0.27,0.751,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)"
2008,1s,,40,FrRnd,40,Braves,ATL,Y,"$1,000,000 ",*Brett DeVall(minors),LHP,,,,,,,,,,,,,HS,"Niceville HS (Niceville, FL)"
2008,1,,16,FrRnd,16,Brewers,MIL,Y,"$1,700,000 ",Brett Lawrie(minors),3B,15.6,588,2217,71,0.261,0.734,,,,,,,HS,"Brookswood SS (Langley, BC)"
2008,1s,,32,FrRnd,32,Brewers,MIL,Y,"$1,060,000 ",*Jake Odorizzi(minors),RHP,13.4,16,24,0,0.083,0.203,227,71,65,3.95,1.24,1,HS,"Highland HS (Highland, IL)"
2008,1s,,35,FrRnd,35,Brewers,MIL,Y,"$1,010,000 ",*Evan Frederickson(minors),LHP,,,,,,,,,,,,,4Yr,"University of San Francisco (San Francisco, CA)"
2008,1,,13,FrRnd,13,Cardinals,STL,Y,"$1,840,000 ",Brett Wallace(minors),1B,-0.2,494,1284,40,0.238,0.705,,,,,,,4Yr,"Arizona State University (Tempe, AZ)"
2008,1s,,39,FrRnd,39,Cardinals,STL,Y,"$938,000 ",*Lance Lynn(minors),RHP,29.5,176,283,0,0.085,0.23,293,116,78,3.51,1.27,1,4Yr,"University of Mississippi (Oxford, MS)"
2008,1,,19,FrRnd,19,Cubs,CHC,Y,"$1,540,000 ",Andrew Cashner(minors),RHP,10.9,216,203,1,0.158,0.377,300,57,87,4.1,1.36,1,4Yr,"Texas Christian University (Fort Worth, TX)"
2008,1s,,41,FrRnd,41,Cubs,CHC,Y,"$906,000 ",*Ryan Flaherty(minors),SS,1.1,547,1324,37,0.215,0.629,1,0,0,18,3,0,4Yr,"Vanderbilt University (Nashville, TN)"
2008,1,,26,FrRnd,26,Diamondbacks,ARI,Y,"$1,330,000 ",Daniel Schlereth(minors),LHP,0,25,0,0,,,94,5,6,4.35,1.57,1,4Yr,"University of Arizona (Tucson, AZ)"
2008,1s,,43,FrRnd,43,Diamondbacks,ARI,Y,"$877,000 ",*Wade Miley(minors),LHP,17,157,297,1,0.158,0.389,287,98,92,4.13,1.38,0,4Yr,"Southeastern Louisiana University (Hammond, LA)"
2008,1,,15,FrRnd,15,Dodgers,LAD,Y,"$1,730,000 ",Ethan Martin(minors),RHP,-0.6,17,9,0,0,0,17,2,5,5.93,1.64,0,HS,"Stephens County School (Toccoa, GA)"
2008,1,,5,FrRnd,5,Giants,SFG,Y,"$6,200,000 ",Buster Posey(minors),C,44.8,1371,4970,158,0.302,0.831,,,,,,,4Yr,"Florida State University (Tallahassee, FL)"
2008,1s,,37,FrRnd,37,Giants,SFG,Y,"$970,000 ",*Conor Gillaspie(minors),3B,2.2,513,1424,33,0.251,0.695,,,,,,,4Yr,"Wichita State University (Wichita, KS)"
2008,1,,29,FrRnd,29,Indians,CLE,Y,"$1,100,000 ",Lonnie Chisenhall(minors),3B,9,688,2159,64,0.268,0.747,,,,,,,JC,"Pitt Community College (Winterville, NC)"
2008,1,,20,FrRnd,20,Mariners,SEA,Y,"$1,750,000 ",Josh Fields(minors),RHP,1.8,133,1,0,0,0,288,17,12,3.71,1.17,13,4Yr,"University of Georgia (Athens, GA)"
2008,1,,6,FrRnd,6,Marlins,FLA,Y,"$2,300,000 ",Kyle Skipworth(minors),C,-0.1,4,3,0,0,0.25,,,,,,,HS,"Patriot HS (Jurupa Valley, CA)"
2008,1,,22,FrRnd,22,Mets,NYM,Y,"$1,419,000 ",Reese Havens(minors),SS,,,,,,,,,,,,,4Yr,"University of South Carolina (Columbia, SC)"
2008,1,,33,FrRnd,33,Mets,NYM,Y,"$1,040,000 ",Bradley Holt(minors),RHP,,,,,,,,,,,,,4Yr,"University of North Carolina at Wilmington (Wilmington, NC)"
2008,1,,18,FrRnd,18,Mets via Braves,NYM,Y,"$1,575,000 ",*Ike Davis(minors),1B,5.8,665,2076,81,0.239,0.746,2,0,0,0,1,0,4Yr,"Arizona State University (Tempe, AZ)"
2008,1,,9,FrRnd,9,Nationals,WSN,N,,Aaron Crow(minors),RHP,2.7,17,0,0,,,254,20,11,3.43,1.32,6,4Yr,"University of Missouri (Columbia, MO)"
2008,1,,4,FrRnd,4,Orioles,BAL,Y,"$3,200,000 ",Brian Matusz(minors),LHP,2.1,19,8,0,0.125,0.25,280,27,41,4.92,1.46,0,4Yr,"University of San Diego (San Diego, CA)"
2008,1,,23,FrRnd,23,Padres,SDP,Y,"$1,150,000 ",Allan Dykstra(minors),1B,-0.5,13,31,1,0.129,0.515,,,,,,,4Yr,"Wake Forest University (Winston-Salem, NC)"
2008,1,,42,FrRnd,42,Padres,SDP,Y,"$892,000 ",Jaff Decker(minors),OF,-1.5,77,161,1,0.174,0.51,1,0,0,0,2,0,HS,"Sunrise Mountain HS (Peoria, AZ)"
2008,1s,,46,FrRnd,46,Padres,SDP,Y,"$835,000 ",*Logan Forsythe(minors),3B,12.1,970,3120,71,0.244,0.695,1,0,0,9,3,0,4Yr,"University of Arkansas (Fayetteville, AR)"
2008,1,,24,FrRnd,24,Phillies,PHI,Y,"$1,380,000 ",Anthony Hewitt(minors),SS,,,,,,,,,,,,,HS,"Salisbury Prep (Salisbury, CT)"
2008,1s,,34,FrRnd,34,Phillies,PHI,Y,"$1,020,000 ",*Zach Collier(minors),OF,,,,,,,,,,,,,HS,"Chino Hills HS (Chino Hills, CA)"
2008,1,,2,FrRnd,2,Pirates,PIT,Y,"$6,000,000 ",Pedro Alvarez(minors),3B,5,910,2980,162,0.236,0.757,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)"
2008,1,,11,FrRnd,11,Rangers,TEX,Y,"$3,500,000 ",Justin Smoak(minors),1B,6.9,1286,4153,196,0.229,0.74,,,,,,,4Yr,"University of South Carolina (Columbia, SC)"
2008,1,,1,FrRnd,1,Rays,TBD,Y,"$6,150,000 ",Tim Beckham(minors),SS,3.8,472,1614,63,0.249,0.733,,,,,,,HS,"Griffin HS (Griffin, GA)"
2008,1,,30,FrRnd,30,Red Sox,BOS,Y,"$3,000,000 ",Casey Kelly(minors),SS,-1.4,27,18,0,0.111,0.222,26,2,11,5.46,1.65,0,HS,"Sarasota HS (Sarasota, FL)"
2008,1s,,45,FrRnd,45,Red Sox,BOS,Y,"$849,000 ",*Bryan Price(minors),RHP,-0.2,0,0,0,,,3,0,0,20.25,3.38,0,4Yr,"Rice University (Houston, TX)"
2008,1,,7,FrRnd,7,Reds,CIN,Y,"$2,000,000 ",Yonder Alonso(minors),1B,8.1,1072,3362,100,0.259,0.736,,,,,,,4Yr,"University of Miami (Coral Gables, FL)"
2008,1,,25,FrRnd,25,Rockies,COL,Y,"$1,350,000 ",Christian Friedrich(minors),LHP,-0.7,117,70,0,0.071,0.216,124,10,28,5.37,1.52,0,4Yr,"Eastern Kentucky University (Richmond, KY)"
2008,1,,3,FrRnd,3,Royals,KCR,Y,"$6,000,000 ",Eric Hosmer(minors),1B,18.9,1628,6154,194,0.277,0.765,,,,,,,HS,"American Heritage HS (Plantation, FL)"
2008,1,,36,FrRnd,36,Royals,KCR,Y,"$988,000 ",Mike Montgomery(minors),LHP,5.9,117,80,1,0.125,0.311,183,23,34,3.84,1.35,3,HS,"William S. Hart HS (Santa Clarita, CA)"
2008,1,,21,FrRnd,21,Tigers,DET,Y,"$1,480,000 ",Ryan Perry(minors),RHP,0.2,11,0,0,,,156,6,6,4.36,1.45,2,4Yr,"University of Arizona (Tucson, AZ)"
2008,1,,14,FrRnd,14,Twins,MIN,Y,"$1,780,000 ",Aaron Hicks(minors),OF,12.9,811,2635,96,0.233,0.724,,,,,,,HS,"Woodrow Wilson HS (Long Beach, CA)"
2008,1s,,31,FrRnd,31,Twins,MIN,Y,"$1,080,000 ",*Shooter Hunt(minors),RHP,,,,,,,,,,,,,4Yr,"Tulane University (New Orleans, LA)"
2008,1,,27,FrRnd,27,Twins via Angels,MIN,Y,"$1,290,000 ",*Carlos Gutierrez(minors),RHP,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)"
2008,1,,8,FrRnd,8,White Sox,CHW,Y,"$2,600,000 ",Gordon Beckham(minors),SS,5.5,1069,3403,80,0.237,0.667,,,,,,,4Yr,"University of Georgia (Athens, GA)"
2008,1,,28,FrRnd,28,Yankees,NYY,N,,Gerrit Cole(minors),RHP,33.3,128,251,3,0.163,0.393,250,124,65,3.19,1.11,0,HS,"Orange Lutheran HS (Orange, CA)"
2008,1s,,44,FrRnd,44,Yankees,NYY,Y,"$700,000 ",*Jeremy Bleich(minors),LHP,-0.1,1,0,0,,,2,0,0,54,6,0,4Yr,"Stanford University (Palo Alto, CA)"
2009,1s,,40,FrRnd,40,Angels,ANA,Y,"$1,000,000 ",*Tyler Skaggs(minors),LHP,3.6,17,23,0,0.087,0.212,96,28,38,4.41,1.33,0,HS,"Santa Monica HS (Santa Monica, CA)"
2009,1s,,42,FrRnd,42,Angels,ANA,Y,"$802,800 ",*Garrett Richards(minors),RHP,9,16,20,0,0.05,0.15,248,55,50,3.78,1.3,5,4Yr,"University of Oklahoma (Norman, OK)"
